¦æ¬F°Ï,¦~,¤ë,¦~ÄÖ,¨k,¤k,¦X­p
¦Á¤î°Ï,112,8,0·³,503,514,1017
¦Á¤î°Ï,112,8,1·³,630,607,1237
¦Á¤î°Ï,112,8,2·³,623,569,1192
¦Á¤î°Ï,112,8,3·³,643,579,1222
¦Á¤î°Ï,112,8,4·³,691,651,1342
¦Á¤î°Ï,112,8,5·³,665,666,1331
¦Á¤î°Ï,112,8,6·³,781,681,1462
¦Á¤î°Ï,112,8,7·³,820,723,1543
¦Á¤î°Ï,112,8,8·³,796,725,1521
¦Á¤î°Ï,112,8,9·³,710,697,1407
¦Á¤î°Ï,112,8,10·³,797,738,1535
¦Á¤î°Ï,112,8,11·³,735,697,1432
¦Á¤î°Ï,112,8,12·³,599,583,1182
¦Á¤î°Ï,112,8,13·³,641,570,1211
¦Á¤î°Ï,112,8,14·³,727,697,1424
¦Á¤î°Ï,112,8,15·³,831,719,1550
¦Á¤î°Ï,112,8,16·³,818,743,1561
¦Á¤î°Ï,112,8,17·³,816,746,1562
¦Á¤î°Ï,112,8,18·³,928,744,1672
¦Á¤î°Ï,112,8,19·³,948,859,1807
¦Á¤î°Ï,112,8,20·³,998,950,1948
¦Á¤î°Ï,112,8,21·³,1111,1083,2194
¦Á¤î°Ï,112,8,22·³,1311,1158,2469
¦Á¤î°Ï,112,8,23·³,1395,1194,2589
¦Á¤î°Ï,112,8,24·³,1316,1259,2575
¦Á¤î°Ï,112,8,25·³,1428,1358,2786
¦Á¤î°Ï,112,8,26·³,1502,1418,2920
¦Á¤î°Ï,112,8,27·³,1537,1437,2974
¦Á¤î°Ï,112,8,28·³,1556,1375,2931
¦Á¤î°Ï,112,8,29·³,1572,1453,3025
¦Á¤î°Ï,112,8,30·³,1545,1407,2952
¦Á¤î°Ï,112,8,31·³,1504,1389,2893
¦Á¤î°Ï,112,8,32·³,1587,1396,2983
¦Á¤î°Ï,112,8,33·³,1530,1386,2916
¦Á¤î°Ï,112,8,34·³,1432,1382,2814
¦Á¤î°Ï,112,8,35·³,1327,1342,2669
¦Á¤î°Ï,112,8,36·³,1281,1241,2522
¦Á¤î°Ï,112,8,37·³,1340,1330,2670
¦Á¤î°Ï,112,8,38·³,1443,1435,2878
¦Á¤î°Ï,112,8,39·³,1579,1508,3087
¦Á¤î°Ï,112,8,40·³,1671,1602,3273
¦Á¤î°Ï,112,8,41·³,1759,1755,3514
¦Á¤î°Ï,112,8,42·³,1739,1788,3527
¦Á¤î°Ï,112,8,43·³,1803,1775,3578
¦Á¤î°Ï,112,8,44·³,1810,1848,3658
¦Á¤î°Ï,112,8,45·³,1716,1818,3534
¦Á¤î°Ï,112,8,46·³,1750,1932,3682
¦Á¤î°Ï,112,8,47·³,1753,1808,3561
¦Á¤î°Ï,112,8,48·³,1597,1816,3413
¦Á¤î°Ï,112,8,49·³,1597,1703,3300
¦Á¤î°Ï,112,8,50·³,1631,1779,3410
¦Á¤î°Ï,112,8,51·³,1608,1853,3461
¦Á¤î°Ï,112,8,52·³,1759,1950,3709
¦Á¤î°Ï,112,8,53·³,1773,2051,3824
¦Á¤î°Ï,112,8,54·³,1721,2083,3804
¦Á¤î°Ï,112,8,55·³,1811,2127,3938
¦Á¤î°Ï,112,8,56·³,1839,2081,3920
¦Á¤î°Ï,112,8,57·³,1877,2197,4074
¦Á¤î°Ï,112,8,58·³,1856,2079,3935
¦Á¤î°Ï,112,8,59·³,1850,2051,3901
¦Á¤î°Ï,112,8,60·³,1776,2043,3819
¦Á¤î°Ï,112,8,61·³,1765,1983,3748
¦Á¤î°Ï,112,8,62·³,1704,1884,3588
¦Á¤î°Ï,112,8,63·³,1516,1740,3256
¦Á¤î°Ï,112,8,64·³,1522,1751,3273
¦Á¤î°Ï,112,8,65·³,1398,1598,2996
¦Á¤î°Ï,112,8,66·³,1291,1554,2845
¦Á¤î°Ï,112,8,67·³,1270,1626,2896
¦Á¤î°Ï,112,8,68·³,1230,1568,2798
¦Á¤î°Ï,112,8,69·³,1099,1370,2469
¦Á¤î°Ï,112,8,70·³,1044,1369,2413
¦Á¤î°Ï,112,8,71·³,1041,1320,2361
¦Á¤î°Ï,112,8,72·³,924,1221,2145
¦Á¤î°Ï,112,8,73·³,800,970,1770
¦Á¤î°Ï,112,8,74·³,731,961,1692
¦Á¤î°Ï,112,8,75·³,547,722,1269
¦Á¤î°Ï,112,8,76·³,510,617,1127
¦Á¤î°Ï,112,8,77·³,319,394,713
¦Á¤î°Ï,112,8,78·³,320,476,796
¦Á¤î°Ï,112,8,79·³,368,475,843
¦Á¤î°Ï,112,8,80·³,329,480,809
¦Á¤î°Ï,112,8,81·³,322,484,806
¦Á¤î°Ï,112,8,82·³,259,428,687
¦Á¤î°Ï,112,8,83·³,245,398,643
¦Á¤î°Ï,112,8,84·³,200,330,530
¦Á¤î°Ï,112,8,85·³,166,278,444
¦Á¤î°Ï,112,8,86·³,136,279,415
¦Á¤î°Ï,112,8,87·³,115,205,320
¦Á¤î°Ï,112,8,88·³,101,186,287
¦Á¤î°Ï,112,8,89·³,105,153,258
¦Á¤î°Ï,112,8,90·³,72,132,204
¦Á¤î°Ï,112,8,91·³,57,91,148
¦Á¤î°Ï,112,8,92·³,60,77,137
¦Á¤î°Ï,112,8,93·³,50,74,124
¦Á¤î°Ï,112,8,94·³,32,62,94
¦Á¤î°Ï,112,8,95·³,24,36,60
¦Á¤î°Ï,112,8,96·³,26,30,56
¦Á¤î°Ï,112,8,97·³,16,20,36
¦Á¤î°Ï,112,8,98·³,3,26,29
¦Á¤î°Ï,112,8,99·³,4,13,17
¦Á¤î°Ï,112,8,100·³¥H¤W,15,32,47
Á`­p,,,,101428,107561,208989


              