紅色 式不要的										
jstar璽星珠寶 新光三越台北前站店 5F	4	4	百貨公司	台北市中正區忠孝西路一段66號5F	25.0459441	121.5153112				
HABU童鞋新光三越站前店8F	0	0	百貨公司	台北市中正區忠孝西路一段66號8樓	25.0461278	121.515325				
新光三越台北站前店-台灣櫻花Electrolux伊萊克斯	4.7	15	百貨公司	台北市中正區忠孝西路一段66號9樓	25.0461224	121.515271				
Roots 台北信義遠百A13	5	1	百貨公司	台北市信義區松仁路58號號 B2	25.0368519	121.5677823				
Fotex芙特斯防?寢具專櫃-新光三越台北站前店(9F)	4.5	11	百貨公司	台北市中正區忠孝西路一段66號9樓	25.0459441	121.5153112				
德國施巴_新光三越5樓站前店	5	3	百貨公司	台北市中正區忠孝西路一段66號9樓	25.0460946	121.515264				
ACE Bags & Luggage新光三越台北站前	0	0	百貨公司	台北市中正區忠孝西路一段66號新光三越 台北站前店7樓	25.0459441	121.5153112				
新光三越 台北信義新天地A8	4.3	11	百貨公司	台北市信義區松高路12號	25.0382241	121.5667909				
台灣歐舒丹股份有限公司	0	0	百貨公司	台灣台北市 信義區松高路19號	25.0396922	121.5664837				
品木宣言 新光三越信義新天地A8館	2.2	26	百貨公司	台北市信義區松高路12號	25.0385424	121.5668926				
Vince Camuto 遠百信義A13	5	1	百貨公司	台北市信義區松仁路58號	25.0368737	121.5679503				
GRATiAE 統一時代店	0	0	百貨公司	台北市信義區忠孝東路五段8號	25.040856	121.5653757				
Diffa 新光三越信義新天地A8館B1	0	0	百貨公司	台北市信義區松高路12號	25.0382241	121.5667909				
銀穗en-suey新光三越信義A8館2樓	0	0	百貨公司	台北市信義區松高路12號	25.0382241	121.5667909				
A19	4.9	22	百貨公司	台北市信義區松壽路22號	25.0353821	121.5679503				
taiwango	0	0	百貨公司	台北市信義區基隆路一段97號4樓	25.045484	121.5673779				
ATT 4 FUN 信義店	4.2	25	百貨公司	台北市信義區松壽路12號	25.0353558	121.5659995				
DollBao逗寶百貨專櫃－新光三越台北信義A8	4.7	83	百貨公司	台北市信義區松高路12號4樓	25.0388349	121.5668013				
誠品生活松菸	4.4	16	百貨公司	台北市信義區菸廠路88號	25.044545	121.5614574				
施巴sebamed 新光三越 台北信義新天地A8館	5	3	百貨公司	台北市信義區松高路12號6樓	25.0387919	121.5667358				
米達人壽司 統一時代門市＿B2	4.2	2	百貨公司	台北市信義區忠孝東路五段8號	25.0406227	121.5654586				
O'right 歐萊德- 台北新光三越信義A8體驗館	5	119	百貨公司	台北市信義區松高路12號6樓	25.0387489	121.5666702				
久保泰有限公司	0	0	百貨公司	台灣台北市 信義區松高路12號7樓	25.0387489	121.5666702				
法雅客股份有限公司	5	2	百貨公司	台北市信義區松高路12號5樓	25.0387501	121.566736				
Dyson Demo Store 新光A11旗艦概念店	2.9	19	百貨公司	台北市信義區松壽路11號1樓	25.036621	121.567258				
A11 5F Havaianas	0	0	百貨公司	台北市信義區松壽路11號5樓	25.0360485	121.5672359				
"新光三越信義A8店-台灣櫻花進口家電(Electrolux伊萊克斯,SVAGO)"	4.9	34	百貨公司	台北市信義區松高路12號7樓	25.0387489	121.5666702				
Anomi_e Eslite Xinyi	4.5	2	百貨公司	台北市信義區松高路11號2樓	25.0397197	121.5658739				
NESPRESSO 新光三越台北信義新天地A8店	2.6	21	百貨公司	台北市信義區松高路12號7樓	25.038831	121.566806				
O'right 歐萊德-台北統一時代體驗店	5	224	百貨公司	台北市信義區忠孝東路五段8號1F	25.0406227	121.5654586				
CITYLINK松山壹號店	4.2	4	百貨公司	台北市信義區松山路11號	25.0492016	121.5783212				
Kipling 新光三越 信義店 A8 B1F	4.5	2	百貨公司	台北市信義區松高路12號B1F	25.0382048	121.5668362				
GOLDEN GOOSE 微風南山店	2.6	17	百貨公司	台北市信義區松智路17號1樓	25.0343073	121.5659555				
be;eza 新光三越 A8館	4	1	百貨公司	台北市信義區松高路12號B1F	25.0382241	121.5667909				
Kipling	5	4	百貨公司	台北市信義區松壽路11號號 B1	25.036619	121.567257				
adidas kids信義A8 5樓	3.7	3	百貨公司	台北市信義區松高路12號號 5 樓	25.0383426	121.5666245				
鋒恩香水-統一時代台北店	5	8	百貨公司	台北市信義區忠孝東路五段8號	25.0406227	121.5654586				
香港商慶云恩有限公司台灣分公司	0	0	百貨公司	台北市信義區松仁路28號3號樓301室	25.0397286	121.5678265				
今生金飾 台北統一時代專櫃	4.4	16	百貨公司	台北市信義區忠孝東路五段8號2樓	25.0406227	121.5654586				
新光A9 三宅一生	3	1	百貨公司	台北市信義區松壽路9號號 地下 2 樓	25.0363728	121.5666991				
LINDARICO-新光三越A4館	0	0	百貨公司	台北市信義區松高路19號3F	25.0395558	121.5666691				
菲拉格慕 微風信義店	5	1	百貨公司	台北市信義區忠孝東路五段68號一樓	25.040512	121.567154				
BeyondSenses	0	0	百貨公司	台北市信義區松仁路58號	25.0368737	121.5679503				
新光三越 台北信義新天地A4	4.2	5	百貨公司	台北市信義區松高路19號Ｂ２	25.0396922	121.5664837				
好好集good goods (新光三越台北信義新天地A4)	3.2	5	百貨公司	台北市信義區松高路19號B2	25.039694	121.5666299				
secret castle秘密城堡 台北店	4	4	百貨公司	"樓, No. 8號忠孝東路五段信義區台北市110402"	25.0406724	121.5654776				
久優國際家居 台北微風松高Breeze-居家精品館	5	20	百貨公司	"號 B1, No. 16松高路信義區台北市110062"	25.0385409	121.5673332				
TENDAYS 新光三越信義A8館	0	0	百貨公司	"台北市信義區松高路6號, 6"	25.038664	121.566793				
Scenter 開薰香氛	4.7	13	百貨公司	台北市信義區松壽路12號3樓	25.03531	121.5660665				
新光三越 台北信義新天地A11	4.3	26	百貨公司	台北市信義區松壽路11號	25.0365955	121.5673381				
Y-3 信義A13遠百	4.1	13	百貨公司	台北市信義區松仁路58號2樓	25.0367849	121.5679566				
xarelife	0	0	百貨公司	"B1, No宏泰交易廣場No. 89松仁路信義區台北市110"	25.037158	121.5691643				
NESPRESSO 新光三越台北信義新天地A11新概念精品店	4.5	986	百貨公司	台北市信義區松壽路11號	25.0367103	121.5672369				
O'right 歐萊德-台北新光三越信義A11體驗館	5	134	百貨公司	台北市信義區松壽路11號 B1F	25.0365446	121.5672369				
草莓屋 各國代購 團購 批發 零售	4	2	百貨公司	台北市信義區永吉路349號1樓	25.045642	121.576304				
Norns信義誠品專櫃門市	5	215	百貨公司	台北市信義區松高路11號4F	25.0397197	121.5658739				
松宜國際有限公司	0	0	百貨公司	台灣台北市 信義區松高路12號	25.0387489	121.5666702				
Noodle & Boo 誠品信義旗艦店	5	2	百貨公司	台北市信義區松高路11號	25.0397197	121.5658739				
DREAM PLAZA (即將開幕)	0	0	百貨公司	台北市信義區松高路11號	25.0395139	121.5657033				
Porter International 新光三越台北信義新天地_A11	4.7	112	百貨公司	台北市信義區松壽路11號3F	25.0367103	121.5672369				
O'right 歐萊德-台北信義誠品體驗館	5	101	百貨公司	"F, No. 11號松高路信義區台北市110"	25.0397197	121.5658739				
普羅旺斯實業股份有限公司	0	0	百貨公司	台灣台北市 信義區忠孝東路五段297號	25.0411201	121.5731869				
O'right 歐萊德-台北忠孝Sogo體驗館	4.9	86	百貨公司	"樓, No. 45號忠孝東路四段大安區台北市106"	25.0419311	121.5446558				
好式浪漫	0	0	百貨公司	台北市信義區松壽路9號4樓	25.0366706	121.5667018				
CITYLINK 內湖店	4	2	百貨公司	台北市內湖區成功路四段188號	25.0841921	121.5942243				
總站國際開發有限公司	0	0	百貨公司	台北市內湖區金湖路360號7樓	25.0737168	121.6041688				
GO購 文具生活百貨	4.4	31	百貨公司	台北市內湖區成功路三段80號	25.0784274	121.5894702				
美安SHOP.COM經銷商 內湖	0	0	百貨公司	台北市內湖區內湖路一段409號7樓	25.081778	121.570804				
旺喜達有限公司	0	0	百貨公司	台北市內湖區行忠路30號7樓	25.0652216	121.5776482				
微風三總商店街	3.9	993	百貨公司	台北市內湖區成功路二段325號B1	25.0718994	121.5932928				
旺旺精品百貨 (內湖店)	4.1	248	百貨公司	台北市內湖區內湖路一段737巷51弄2號	25.0804417	121.5792318				
吉優特國際股份有限公司	4.5	2	百貨公司	台北市內湖區瑞光路358巷32號	25.0765971	121.5721521				
哈拉生活有限公司	3.7	12	百貨公司	台灣內湖區康寧路三段72號	25.069948	121.6112415				
三樂雨傘	0	0	百貨公司	台北市內湖區康寧路33巷1-3號	25.0807311	121.5916025				
傑晟科技有限公司	0	0	百貨公司	台北市內湖區民權東路六段123巷28號6樓	25.0701005	121.5927548				
美安SHOP.COM經銷商 南港	0	0	百貨公司	台北市內湖區民權東路六段94號11樓	25.0687621	121.5862749				
就愛新歡跳蚤市場	0	0	百貨公司	台北市內湖區康寧路一段190號	25.0786572	121.5949833				
台北設計建材中心Taipei Design Materials Center	4.8	2	百貨公司	台北市內湖區新湖一路185號	25.0596691	121.5784656				
LINDARICO 遠東SOGO台北敦化店	5	1	百貨公司	"台北市大安區敦化南路1段246號3樓, 4樓"	25.0400072	121.5481525				
三商行股份有限公司文林分公司	0	0	百貨公司	台灣台北市 北投區文林北路268號1樓	25.1092446	121.5132003				
好好集good goods (新光三越台北信義新天地A11)	0	0	百貨公司	台北市信義區松壽路11號B2	25.0365446	121.5672369				
新光三越 台北信義新天地A9	4.3	6	百貨公司	台北市信義區松壽路9號	25.0366706	121.5667018				
大葉高島屋 台北天母	4.2	14	百貨公司	台北市士林區忠誠路二段55號	25.1118417	121.5314443				
光榮百貨	1	1	百貨公司	台北市北投區新市街24巷	25.1323823	121.5027568				
美安SHOP.COM經銷商 北投裕民一路	0	0	百貨公司	台北市北投區裕民一路43號3樓	25.1166591	121.5177951				
冠樺生活股份有限公司	1	1	百貨公司	台灣台北市 南港區忠孝東路七段371號B1樓	25.0528955	121.6072597				
南港中信ADIDAS	5	2	百貨公司	台北市南港區經貿二路186-1號號1F	25.0584898	121.6149128				
美安SHOP.COM經銷商 南港南港路	0	0	百貨公司	台北市南港區南港路一段107號3樓	25.054982	121.614595				
南港車站A1棟	0	0	百貨公司	台北市南港區市民大道八段360號	25.0531542	121.6084246				
C1棟糧倉商場大樓	0	0	百貨公司	台北市南港區市民大道八段12號	25.0525222	121.6044557				
三花SUN FLOWER 南港Citylink 襪 襪子 四角褲 男內衣	4.8	5	百貨公司	台北市南港區忠孝東路七段369號4F	25.0525582	121.604518				
Norns南港CITYLINK專櫃門市	5	248	百貨公司	台北市南港區忠孝東路七段369號2F	25.0524417	121.6035521				
JEEP	3.5	6	百貨公司	台北市南港區忠孝東路七段369號	25.0525582	121.604518				
全聖五金水電材料行	4.4	39	百貨公司	台北市南港區南港路一段197號	25.0551209	121.6118796				
勝立生活百貨	4.2	2	百貨公司	台北市大安區復興南路二段291號	25.0249979	121.5436386				
景初有限公司	0	0	百貨公司	台北市大安區忠孝東路四段205巷26弄4號2樓	25.0432233	121.551738				
明曜百貨公司	4.1	9	百貨公司	台北市大安區忠孝東路四段200號	25.0410899	121.5521589				
凱蕾雲端百貨	4.7	3	百貨公司	台北市士林區中正路213巷7號	25.0951033	121.5266654				
威星國際有限公司	0	0	百貨公司	台灣台北市 士林區忠誠路二段55號3樓	25.1118264	121.5315215				
遠東SOGO 台北敦化館	4.1	4	百貨公司	台北市大安區敦化南路1段246號	25.0398775	121.5481954				
ACE Bags & Luggage台北忠孝SOGO店	0	0	百貨公司	台北市大安區忠孝東路四段45號SOGO忠孝館7樓	25.0421272	121.5449393				
台灣屈臣氏個人用品商店股份有限公司	1	1	百貨公司	台北市士林區大東路11號之7號	25.0870179	121.5252745				
Kipling	3	2	百貨公司	台北市士林區中山北路六段77號	25.1049953	121.5243331				
innisfree 遠東SOGO台北忠孝店	3.9	56	百貨公司	台北市大安區忠孝東路四段45號B1	25.0420339	121.5447843				
Kipling	0	0	百貨公司	台北市士林區忠誠路二段2號樓 200號	25.1171771	121.5339243				
LUCIANO MILANO新光三越信義A9館2F	4.7	13	百貨公司	台北市信義區松壽路9號2樓	25.0366706	121.5667018				
登旺MAWA衣架_忠孝SOGO百貨9F	5	1	百貨公司	台北市大安區忠孝東路四段45號9樓	25.0419205	121.5448836				
美樂家 士林健康生活館	4.2	301	百貨公司	台北市士林區承德路四段181號	25.0875741	121.5226682				
bgreen就是綠 運動家具 新光三越信義新天地A9門市	5	232	百貨公司	台北市信義區松壽路9號B1F	25.0363104	121.5668588				
大葉高島屋 OSIM專櫃	4.8	90	百貨公司	台北市士林區忠誠路二段55號5樓	25.111857	121.531367				
Kai Houeswares-SOGO 忠孝店	0	0	百貨公司	台北市大安區忠孝東路四段45號8樓	25.0421145	121.5448518				
金瑩珠寶天母店	5	294	百貨公司	台北市士林區天母東路68號1館3樓	25.1179352	121.5339268				
OSIM養身椅 信義 新光三越A9館B1樓	5	443	百貨公司	台北市信義區松壽路9號B1樓	25.0366554	121.5666946				
三花SUN FLOWER 大葉高島屋 襪 襪子 四角褲 男內衣	4.7	3	百貨公司	台北市士林區忠誠路二段55號3樓	25.1118264	121.5315215				
周振發百貨有限公司	5	4	百貨公司	台北市大同區民生西路328號	25.0568314	121.5112883				
Porter International 遠東SOGO台北忠孝館	4.6	51	百貨公司	台北市大安區忠孝東路四段45號6F	25.041872	121.544865				
忠孝SOGO 華歌爾內衣	4.9	137	百貨公司	台北市大安區忠孝東路四段45號5樓	25.0421044	121.5447584				
亞東百貨股份有限公司	2	1	百貨公司	台北市大安區敦化南路二段207號23樓	25.0260372	121.5496064				
jstar璽星珠寶 遠東SOGO百貨台北忠孝館	4.9	48	百貨公司	台北市大安區忠孝東路四段45號4樓	25.041758	121.544838				
TPESOGO	0	0	百貨公司	台北市大安區忠孝東路四段45號1樓	25.042038	121.5446724				
Vieso士林門市	5	250	百貨公司	台北市士林區大東路18-2號	25.08842	121.525168				
中安生活精品百貨 (上鼎商行)	3.5	2	百貨公司	台北市大同區重慶北路一段26巷62號	25.0510708	121.5124257				
黃新興百貨有限公司	4.4	10	百貨公司	台灣大同區太原路34號	25.0501412	121.5150556				
香港商訂造皇有限公司台灣分公司	0	0	百貨公司	台灣台北市 大同區承德路三段58號9樓之4	25.0652336	121.5181066				
美安SHOP.COM經銷商 延平北路	0	0	百貨公司	台北市大同區延平北路三段22之4號4樓	25.0640847	121.5110429				
資生堂國際櫃 京站時尚廣場	3.9	8	百貨公司	台北市大同區承德路一段1號	25.0492065	121.5180988				
The Peace Piece	0	0	百貨公司	台北市大同區承德路一段1號B2	25.049308	121.5171935				
華藏有限公司	0	0	百貨公司	台灣台北市 大同區重慶北路三段75號6樓	25.0665561	121.5138869				
華歌爾 京站時尚廣場	4.8	47	百貨公司	台北市大同區承德路一段1號2樓	25.049292	121.5173943				
晨果國際有限公司	0	0	百貨公司	台北市大同區鄭州路29巷2-2號	25.0497041	121.5142043				
精明買	0	0	百貨公司	台北市大同區重慶北路一段22號2號樓之3	25.0505502	121.5134548				
品木宣言 京站時尚廣場B1 Q小路	4.1	21	百貨公司	台北市大同區承德路一段1號	25.0493012	121.5171717				
莎薇&莎露 京站時尚廣場	5	71	百貨公司	台北市大同區承德路一段1號2樓	25.0493284	121.5173574				
大億毛巾企業有限公司	3.9	52	百貨公司	台北市大同區太原路39號	25.050642	121.515385				
O'right 歐萊德-台北京站體驗館	5	103	百貨公司	台北市大同區承德路一段1號b1	25.0494144	121.5172337				
ACE Bags & Luggage台北南西本館店	0	0	百貨公司	台北市中山區南京西路12號新光三越台北南西店一館8樓	25.05196	121.5211207				
Porter International 京站時尚購物廣場	4.4	56	百貨公司	"號 b2, No. 1承德路一段大同區台北市103"	25.049308	121.5171935				
Kipling	0	0	百貨公司	"號 b2, No. 1承德路一段大同區台北市103"	25.0493239	121.5172357				
三花SUN FLOWER 京站B2(1號&2號電梯旁) 襪 襪子 四角褲 男內衣	5	7	百貨公司	"號 b2, No. 1承德路一段大同區台北市103"	25.049308	121.5171935				
捷運圓山站西側地區都市更新案	0	0	百貨公司	台北市大同區庫倫街50號	25.0717662	121.519033				
欣加實業有限公司(欣加衛浴)《衛浴設備》大同區馬桶推薦｜免治馬桶｜洗臉盆專賣｜浴室配件｜TOTO INAX｜HANGROHE GROHE｜KOHLER	4.7	13	百貨公司	台北市大同區重慶北路三段219號1F	25.0703893	121.5139858				
Norns京站專櫃門市	5	600	百貨公司	台北市大同區承德路一段1號B1F	25.0492576	121.5171959				
朝代百貨	3.7	53	百貨公司	台北市萬華區廣州街192號	25.0366165	121.4984066				
Norns忠孝SOGO專櫃門市	5	314	百貨公司	台北市大安區忠孝東路四段45號10樓	25.0419205	121.5448835				
HUNTER京站	4.6	12	百貨公司	台北市大同區承德路一段1號	25.0482699	121.5172571				
德德小品集 (工作室 不對外開放) 生活百貨 文創首屈一指品牌	4.6	19	百貨公司	台北市大安區忠孝東路四段174號	25.0412746	121.5511614				
Porter International 新光三越台北信義新天地_A9	4.8	21	百貨公司	台北市信義區松壽路9號號 B1	25.0365421	121.5667804				
天美皮件有限公司	4.5	114	百貨公司	台北市大同區太原路46-2號1樓	25.0506288	121.515172				
三花SUN FLOWER 忠孝SOGO 襪 襪子 四角褲 男內衣	4.3	7	百貨公司	台北市大安區忠孝東路四段45號10樓	25.0418698	121.5446329				
ＦＲＥＥＲ僑蒂絲新光三越信義Ａ８館	0	0	百貨公司	台灣台北市 信義區松高路12號5樓	25.0387489	121.5666702				
胖胖豬-PANPANJU 台北轉運店/肉鬆、肉乾、堅果、肉鬆蛋黃酥伴手禮專賣店	4.9	570	百貨公司	台北市大同區市民大道一段1號京站時尚廣場4樓	25.0485196	121.5187724				
好鄰居生活百貨 安居樂業店	4.4	91	百貨公司	台北市大安區樂業街145號	25.0197491	121.5534696				
艾美迪雅股份有限公司東區直營門市	0	0	百貨公司	台北市大安區大安路一段77號B1樓	25.0419631	121.5463538				
美安電商加盟輔導處 大安高工	5	1	百貨公司	台北市大安區復興南路二段86號2號樓之2	25.030611	121.5432586				
遠東SOGO 台北忠孝館	4.2	18	百貨公司	台北市大安區忠孝東路四段45號	25.0421272	121.5449393				
統領廣場	3.9	2	百貨公司	台北市大安區忠孝東路四段201號	25.0417969	121.5515068				
墨癮國際股份有限公司	0	0	百貨公司	台灣台北市 大安區信義路四段151號3樓	25.0334652	121.5500975				
闔樂泰 遠東SOGO百貨忠孝店 8F	0	0	百貨公司	台北市大安區忠孝東路四段45號	25.0421272	121.5449393				
銀穗en-suey明曜百貨	0	0	百貨公司	台北市大安區忠孝東路四段200號	25.0412324	121.5520137				
M•A•C 遠東SOGO台北忠孝店	2.9	65	百貨公司	台北市大安區忠孝東路四段45號	25.0419311	121.5446558				
銓映國際生技股份有限公司	0	0	百貨公司	台灣台北市 大安區仁愛路四段398號14樓	25.037325	121.556736				
台灣愛美得股份有限公司	0	0	百貨公司	台灣台北市 大安區忠孝東路三段136號11樓110室	25.0414637	121.5376662				
彩虹 襪子 生活百貨	2.8	17	百貨公司	台北市大安區永康街4巷2號	25.032871	121.529707				
皇家竹炭-SOGO忠孝館9F專櫃	0	0	百貨公司	台北市大安區忠孝東路四段45號	25.04194	121.5449137				
KOCO BOX	1	1	百貨公司	台北市大安區泰順街54巷17號	25.0229344	121.5299355				
Kipling	5	1	百貨公司	台北市大安區忠孝東路三段300號6樓	25.0411148	121.5431662				
ACE Bags & Luggage SOGO台北復興店	0	0	百貨公司	台北市大安區忠孝東路三段300號7樓	25.0408932	121.5432417				
治遠貿易有限公司	0	0	百貨公司	台北市信義區光復南路417-5號	25.0367584	121.5579488				
遠東SOGO 台北復興館	4.2	18	百貨公司	台北市大安區忠孝東路三段300號	25.0411353	121.542942				
正官庄- SOGO天母店	5	2	百貨公司	台北市士林區中山北路六段77號B1F	25.1050143	121.523966				
悠遊食代-東區UrStyle-East Metro Mall	4.5	2	百貨公司	台北市大安區大安路一段77號B1	25.0416867	121.5497964				
艾蜜兒幸福採購（大安）	0	0	百貨公司	台北市大安區信義路四段30巷7弄5號	25.0328643	121.5450405				
頂好名店城	3.7	2	百貨公司	台北市大安區忠孝東路四段97號	25.0418395	121.5478682				
adidas kids天母Sogo	5	1	百貨公司	台北市士林區中山北路六段77號7樓	25.1051833	121.5245452				
LINDARICO-SOGO天母館	0	0	百貨公司	台北市士林區中山北路六段77號3F	25.1048258	121.5240357				
Jstar璽星珠寶 遠東SOGO台北天母店	4.6	13	百貨公司	台北市士林區中山北路六段77號3F	25.10474	121.5244199				
三花SUN FLOWER 遠企購物中心 襪 襪子 四角褲 男內衣	5	13	百貨公司	台北市大安區敦化南路二段203號	25.0263019	121.5493621				
和樂色彩有限公司	0	0	百貨公司	台灣台北市 大安區復興南路一段135巷9號10樓	25.0427452	121.5448337				
億萬里股份有限公司	4.4	30	百貨公司	台北市萬華區廣州街146號	25.0365818	121.5007016				
JO MALONE LONDON 遠東SOGO台北天母店	5	19	百貨公司	台北市士林區中山北路六段77號1樓	25.105306	121.5245943				
遠東SOGO 台北天母店	4.2	9	百貨公司	台北市士林區中山北路六段77號	25.1049605	121.5242388				
來欣百貨廣場	2.5	4	百貨公司	台北市文山區羅斯福路六段403號	24.9919366	121.5406403				
富生生活事業有限公司	0	0	百貨公司	"台北市文山區萬和街8號11號, Wanfang Building, 樓之2"	25.0019967	121.5675869				
益來成實業有限公司	4.5	4	百貨公司	新北市深坑區北深路三段266號1樓	25.0047886	121.5990085				
嘉聿護曉（佳宇）批發百貨	0	0	百貨公司	台北市文山區溪洲街67號B1	25.0052786	121.5348818				
來來百貨	0	0	百貨公司	台北市松山區敦化北路155巷87號	25.054091	121.5513874				
盈荷物業有限公司	0	0	百貨公司	台灣台北市 松山區復興北路201號10樓	25.0557591	121.544358				
文華精品	4.3	34	百貨公司	台北市松山區敦化北路166號	25.0556369	121.5484673				
觀心生活股份有限公司	0	0	百貨公司	台北市松山區南京東路五段99號3樓	25.0516836	121.560476				
MIIR 台北｜ 微風廣場	5	1	百貨公司	台北市松山區復興南路一段39號G樓	25.0460665	121.5446245				
Jo Model 台北松菸誠品專賣店	0	0	百貨公司	台北市松山區菸廠路88號松菸誠品生活1F	25.0445608	121.5613507				
好鄰居生活百貨	4.2	161	百貨公司	台北市松山區延吉街9-2號	25.0468293	121.5535617				
Anselfox	0	0	百貨公司	台北市松山區1-1	25.0546836	121.5627054				
盈孜襪品百貨民生店	4.4	23	百貨公司	台北市松山區民生東路四段94號	25.0579551	121.5536729				
無印良品 微風門市	4.2	402	百貨公司	台北市松山區復興南路一段39號3樓	25.046022	121.5441453				
Berndes	0	0	百貨公司	berndes123.com	23.4857501	119.49965				
永久蘆薈台北總公司	4.9	76	百貨公司	台北市中山區南京東路三段130號5樓	25.0517006	121.5408198				
Vieso中山門市	4.9	2	百貨公司	台北市中山區南京西路23巷1-3號號1樓	25.053343	121.520642				
Mondaine 瑞士國鐵 (新光三越A8)	0	0	百貨公司	"樓, No. 12號松高路信義區台北市110"	25.0387489	121.5666702				
小禮堂卡通商品專賣 (網購/批發/不開放門市零售)	4.2	157	百貨公司	台北市中山區南京東路三段210號B1	25.0517757	121.5432562				
Luminox雷明時 (新光三越A8)	5	1	百貨公司	"樓, No. 12號松高路信義區台北市110"	25.0387489	121.5666702				
景忠實業	4.8	10	百貨公司	台北市中山區民族東路512巷34號1樓	25.066548	121.5419064				
風雅時尚有限公司	0	0	百貨公司	台北市中山區民權東路三段37號12樓	25.0625914	121.5423132				
三花SUN FLOWER ATT Recharge 襪 襪子 四角褲 男內衣	5	1	百貨公司	台北市中山區敬業三路123號1F	25.0810846	121.5554643				
TONGER彤格國際	0	0	百貨公司	台北市信義區松山路453號	25.039836	121.5780409				
