name,star,comment,class,address,latitude,longitude
新光三越 台北南西店一館,4.1,19,百貨公司,台北市中山區南京西路12號,25.0523201,121.5210989
新光三越 台北南西店三館,4.1,3,百貨公司,台北市中山區南京西路15號,25.0527564,121.5206878
欣欣大眾百貨,3.9,3,百貨公司,台北市中山區林森北路247號,25.0541812,121.5256281
Porter International 新光三越台北南西店_三館,4.6,58,百貨公司,台北市中山區南京西路15號2F,25.0527485,121.5206836
新光三越台北南西店-台灣櫻花Electrolux伊萊克斯,5.0,26,百貨公司,"樓, No. 12號南京西路中山區台北市10491",25.0523038,121.5211048
Marc Jacobs新光三越南西本館,5.0,29,百貨公司,台北市中山區南京西路12號號2樓,25.0523039,121.5211048
Phiten銀谷專櫃 南西新光三越一館,3.7,3,百貨公司,台北市中山區南京西路一段12號8樓,25.0520849,121.5211282
va vendome aoyama+南西誠品店1F,4.8,66,百貨公司,台北市中山區南京西路14號,25.052187,121.5206641
品木宣言 南西一館,0.0,0,百貨公司,台北市中山區南京西路12號1F,25.05196,121.5211207
省多多生活百貨,4.4,50,百貨公司,台北市中山區興安街97號,25.0561914,121.5434255
Golden Goose Deluxe Brand 晶華酒店,3.7,3,百貨公司,"B1, No. 3號中山北路二段39巷中山區台北市104",25.0541778,121.524244
HABU童鞋 新光三越台北南西店6F,0.0,0,百貨公司,台北市中山區南京西路12號6樓,25.0523174,121.5213066
美安SHOP.COM經銷商 民權西路,0.0,0,百貨公司,台北市中山區民權西路60號3樓,25.0625922,121.5202115
永隆生活百貨,4.5,2,百貨公司,台北市大同區南京西路141號,25.054138,121.513817
AISLE by abcense南西店,5.0,1,百貨公司,台北市中山區南京西路14號,25.052036,121.5206887
莉絲百貨行,0.0,0,百貨公司,台北市中山區龍江路276號1樓,25.0607899,121.5406354
鈺洋精品,0.0,0,百貨公司,台北市中山區復興北路46號,25.0495085,121.5437369
誠品生活南西,4.4,7,百貨公司,台北市中山區南京西路14號,25.0521315,121.520677
Wenzday NOKE忠泰樂生活,4.0,7,百貨公司,台北市中山區樂群三路200號1樓,25.0822446,121.5570625
金興發生活百貨 南西門市,4.1,2,家居用品店,台北市中山區南京西路5-1號,25.0525528,121.5214083
Jstar璽星珠寶 新光三越南西店4F,4.2,5,百貨公司,台北市中山區南京西路12號,25.0520855,121.5211034
盧富美,0.0,0,百貨公司,台北市中山區雙城街10巷37號2樓,25.0642362,121.5232116
美麗新廣場 大直館 MIRANEW SQUARE Dazhi,3.9,675,購物中心,台北市中山區北安路780號,25.0849899,121.5537244
Porter International 美麗華百樂園,4.4,33,百貨公司,台北市中山區敬業三路20號1F(漾館,25.0830577,121.5568015
新光三越 台北站前店,4.0,17,百貨公司,台北市中正區忠孝西路一段66號,25.0459441,121.5153112
邵氏百貨商社。竣茂菖百貨號°,3.0,2,百貨公司,"台北市中正區台北市民大道ㄧ段100號°B1台北地下街服飾二區140號°（y8,y10）中間店家°",25.0486675,121.516062
桑原精品百貨,5.0,1,百貨公司,台北市中正區寧波西街15號,25.0313642,121.5184808
Porter International 站前新光三越,4.9,58,百貨公司,"F, No. 66號忠孝西路一段中正區台北市10018",25.0461278,121.515325
新光三越台北站前店-台灣櫻花Electrolux伊萊克斯,4.7,15,百貨公司,台北市中正區忠孝西路一段66號9樓,25.0461224,121.515271
鼎隆百貨,4.2,99,百貨公司,台北市中正區武昌街一段42號,25.0439671,121.5117525
The Young Plaza,0.0,0,百貨公司,台北市中正區忠孝西路一段50號,25.0462219,121.51583
錦秀精品百貨,0.0,0,百貨公司,台北市中正區連雲街85號,25.034135,121.530169
司席世紀有限公司,0.0,0,百貨公司,台北市中正區忠孝西路一段33號7樓,25.046124,121.5187582
EVEREST LOTUS TRADING CO LTD,0.0,0,百貨公司,台北市中正區和平西路二段13號,25.0282457,121.5140054
香港商席伊麗亞洲有限公司臺灣分公司,0.0,0,百貨公司,台北市中正區仁愛路一段45號1樓,25.0387817,121.5240645
良華行百貨(日本生活用品進口百貨),3.7,22,百貨公司,台北市中正區重慶南路一段88號1樓,25.043012,121.5130316
城中地下商場,0.0,0,百貨公司,台北市中正區漢口街一段80巷6弄1號B1,25.0447435,121.5121602
YSL 新光三越站前店,3.8,11,百貨公司,台北市中正區忠孝西路一段66號,25.045919,121.5152641
洲全生活館有限公司,4.1,67,家居用品店,台北市信義區信義路二段169號,25.03406,121.529061
台北車站K區地下街,4.2,1,百貨公司,台北市中正區忠孝西路一段47號B1,25.0476024,121.5162965
BODYGREEN 三創生活園區門市,5.0,159,百貨公司,台北市中正區市民大道三段2號4F,25.0454246,121.5313973
三商行股份有限公司,0.0,0,百貨公司,台北市 萬華區峨嵋街49號2樓,25.0436518,121.5067994
來萊生活百貨,4.0,123,家居用品店,台北市中正區連雲街89號,25.034063,121.530158
遠東百貨 台北寶慶店,3.9,4,百貨公司,台北市中正區寶慶路32號,25.0415609,121.5091182
JUST BLOOM 新光三越站前店,5.0,109,百貨公司,台北市中正區忠孝西路一段66號2樓,25.0460968,121.5153037
阿原YUAN-台北微風車站,4.7,23,百貨公司,台北市北平西路3號一門1樓(東,25.047702,121.5173735
嘉績百貨企業股份有限公司,0.0,0,百貨公司,台灣台北市 大安區忠孝東路四段45號7樓,25.04194,121.5449137
三花SUN FLOWER 微風北車 襪 襪子 四角褲 男內衣,4.6,20,百貨公司,台北市中正區北平西路3號西一門2F(近,25.046849,121.5176077
蜂王世家古亭總店-素食保健食品推薦｜伴手禮專賣｜頂級純蜂蜜/蜂王乳/芝麻素/花粉/蜂蜜醋/枇杷喉糖/蜂膠牙膏,4.8,125,百貨公司,台北市中正區同安街25號,25.0259525,121.522643
晶巧水晶硨磲專櫃,5.0,9,百貨公司,台北市中正區忠孝西路一段66號5樓,25.0459824,121.5154463
德國施巴_新光三越5樓站前店,5.0,3,百貨公司,台北市中正區忠孝西路一段66號9樓,25.0460946,121.515264
誠品生活西門,4.2,15,百貨公司,台北市萬華區峨眉街52號,25.043599,121.5053553
遠東百貨寶慶店-皇家竹炭,4.3,3,百貨公司,"樓, No. 32號寶慶路中正區台北市100",25.0415964,121.5090779
微風廣場實業股份有限公司,4.4,76,百貨公司,台北市松山區復興南路一段39號,25.0460629,121.5441717
金興發生活百貨 城中門市,4.3,1,家居用品店,台北市中正區重慶南路一段71號,25.044278,121.513376
獅子林商業大樓,3.6,3,百貨公司,台北市萬華區西寧南路36號,25.045141,121.5064465
統領百貨股份有限公司,3.9,100,百貨公司,台北市大安區忠孝東路四段201號,25.0418701,121.5515823
Au.Dot,4.5,2,百貨公司,台北市中正區重慶南路二段51號,25.031284,121.5148909
SWG京站門市,2.6,5,百貨公司,台北市大同區承德路一段1號3樓,25.049308,121.5171935
瀚星百貨 edoraPARK,4.0,3,百貨公司,台北市文山區景興路188號,24.9923,121.543815
三創生活園區,4.3,34,購物中心,台北市中正區市民大道三段2號,25.0454978,121.5313187
統一時代百貨 台北店,4.3,5,百貨公司,台北市信義區忠孝東路五段8號,25.0408461,121.5653962
喬大百貨,4.3,78,百貨公司,台北市大同區重慶北路一段19號,25.050339,121.513673
全聯福利中心 中正華山店,4.1,1,平價超級市場,台北市中正區忠孝東路一段86號,25.0441375,121.5244217
新光三越 台北信義新天地A8,4.3,11,百貨公司,台北市信義區松高路12號,25.0382241,121.5667909
名人品味國際有限公司,0.0,0,百貨公司,台灣台北市 大同區涼州街41號1樓,25.0606886,121.5097677
微風台北車站,4.1,17,購物中心,台北市大同區北平西路3號,25.0478356,121.5163623
康士得生活百貨,4.4,405,商店,台北市中山區長安東路一段23號,25.0494821,121.523794
臺北地下街,4.2,21,購物中心,台北市中正區市民大道一段100號B1,25.0495017,121.5136386
萬年商業大樓,4.1,13,購物中心,台北市萬華區西寧南路70號,25.0434646,121.505942
全聯福利中心Pxmart 中正牯嶺,3.8,441,平價超級市場,台北市中正區和平西路一段54號,25.0263515,121.5195975
誠品生活武昌,4.1,7,商店,台北市萬華區武昌街二段77號,25.0452596,121.5057671
微風A1機場捷運站,5.0,1,百貨公司,台北市中正區鄭州路8號,25.0486743,121.5142391
IT(遠東百貨寶慶店),3.7,19,商店,台北市中正區寶慶路32號,25.0416679,121.5091
City Diamond 引雅珠寶 (台北寶慶遠東百貨),5.0,1,百貨公司,台北市中正區寶慶路32號4F,25.0414776,121.5089709
新光三越 台北信義新天地A11,4.3,26,百貨公司,台北市信義區松壽路11號,25.0365955,121.5673381
寶麗廣場,4.3,8,百貨公司,台北市信義區松仁路28號,25.0397075,121.5678251
新光三越 台北信義新天地A4,4.2,5,百貨公司,台北市信義區松高路19號Ｂ２,25.0396922,121.5664837
新光三越 台北信義新天地A9,4.3,6,百貨公司,台北市信義區松壽路9號,25.0366706,121.5667018
遠東百貨 信義A13,4.2,10,百貨公司,台北市信義區松仁路58號,25.0367511,121.5679552
Porter International 新光三越台北信義新天地_A9,4.8,21,百貨公司,台北市信義區松壽路9號號 B1,25.0365421,121.5667804
好好集good goods (新光三越台北信義新天地A11),0.0,0,百貨公司,台北市信義區松壽路11號B2,25.0365446,121.5672369
"新光三越信義A8店-台灣櫻花進口家電(Electrolux伊萊克斯,SVAGO)",4.9,34,百貨公司,台北市信義區松高路12號7樓,25.0387489,121.5666702
MATCHWOOD 新光三越百貨信義新天地A113FA11,0.0,0,百貨公司,matchwood.com.tw,23.4857501,119.49965
品木宣言 新光三越信義新天地A8館,2.2,26,百貨公司,台北市信義區松高路12號,25.0385424,121.5668926
Roots 台北信義遠百A13,5.0,1,百貨公司,台北市信義區松仁路58號號 B2,25.0368519,121.5677823
好好集good goods (新光三越台北信義新天地A4),3.2,5,百貨公司,台北市信義區松高路19號B2,25.039694,121.5666299
施巴sebamed 新光三越 台北信義新天地A8館,5.0,3,百貨公司,台北市信義區松高路12號6樓,25.0387919,121.5667358
Norns新光三越A11專櫃門市,5.0,264,百貨公司,"B1, No. 11號松壽路信義區台北市110",25.0368522,121.5672633
Vince Camuto 遠百信義A13,5.0,1,百貨公司,台北市信義區松仁路58號,25.0368737,121.5679503
GRATiAE 統一時代店,0.0,0,百貨公司,台北市信義區忠孝東路五段8號,25.040856,121.5653757
DollBao逗寶百貨專櫃－新光三越台北信義A8,4.7,83,百貨公司,台北市信義區松高路12號4樓,25.0388349,121.5668013
微風信義,4.2,7,購物中心,台北市信義區忠孝東路五段68號,25.0405444,121.5667909
A19,4.9,22,百貨公司,台北市信義區松壽路22號,25.0353821,121.5679503
taiwango,0.0,0,百貨公司,台北市信義區基隆路一段97號4樓,25.045484,121.5673779
ATT 4 FUN 信義店,4.2,25,百貨公司,台北市信義區松壽路12號,25.0353558,121.5659995
LINDARICO-新光三越A4館,0.0,0,百貨公司,台北市信義區松高路19號3F,25.0395558,121.5666691
誠品生活松菸,4.4,16,百貨公司,台北市信義區菸廠路88號,25.044545,121.5614574
Porter International 新光三越台北信義新天地_A11,4.7,112,百貨公司,台北市信義區松壽路11號3F,25.0367103,121.5672369
米達人壽司 統一時代門市＿B2,4.2,2,百貨公司,台北市信義區忠孝東路五段8號,25.0406227,121.5654586
Kipling 新光三越 信義店 A8 B1F,4.5,2,百貨公司,台北市信義區松高路12號B1F,25.0382048,121.5668362
法雅客股份有限公司,5.0,2,百貨公司,台北市信義區松高路12號5樓,25.0387501,121.566736
Dyson Demo Store 新光A11旗艦概念店,2.9,19,百貨公司,台北市信義區松壽路11號1樓,25.036621,121.567258
A11 5F Havaianas,0.0,0,百貨公司,台北市信義區松壽路11號5樓,25.0360485,121.5672359
Anomi_e Eslite Xinyi,4.5,2,百貨公司,台北市信義區松高路11號2樓,25.0397197,121.5658739
CITYLINK松山壹號店,4.2,4,百貨公司,台北市信義區松山路11號,25.0492016,121.5783212
GOLDEN GOOSE 微風南山店,2.6,17,百貨公司,台北市信義區松智路17號1樓,25.0343073,121.5659555
TENDAYS 新光三越信義A8館,0.0,0,百貨公司,"台北市信義區松高路6號, 6",25.038664,121.566793
Kipling,5.0,4,百貨公司,台北市信義區松壽路11號號 B1,25.036619,121.567257
adidas kids信義A8 5樓,3.7,3,百貨公司,台北市信義區松高路12號號 5 樓,25.0383426,121.5666245
香港商慶云恩有限公司台灣分公司,0.0,0,百貨公司,台北市信義區松仁路28號3號樓301室,25.0397286,121.5678265
新光A9 三宅一生,3.0,1,百貨公司,台北市信義區松壽路9號號 地下 2 樓,25.0363728,121.5666991
美麗市場 新光三越信義 A4 - B2 超市,3.9,61,超級市場,台北市信義區松高路19號,25.0396539,121.5667018
菲拉格慕 微風信義店,5.0,1,百貨公司,台北市信義區忠孝東路五段68號一樓,25.040512,121.567154
bgreen就是綠 運動家具 新光三越信義新天地A9門市,5.0,232,百貨公司,台北市信義區松壽路9號B1F,25.0363104,121.5668588
secret castle秘密城堡 台北店,4.0,4,百貨公司,"樓, No. 8號忠孝東路五段信義區台北市110402",25.0406724,121.5654776
久優國際家居 台北微風松高Breeze-居家精品館,5.0,20,百貨公司,"號 B1, No. 16松高路信義區台北市110062",25.0385409,121.5673332
NESPRESSO 新光三越台北信義新天地A8店,2.6,21,百貨公司,台北市信義區松高路12號7樓,25.038831,121.566806
Scenter 開薰香氛,4.7,13,百貨公司,台北市信義區松壽路12號3樓,25.03531,121.5660665
水金鈴日式生活百貨,4.9,105,商店,台北市信義區莊敬路186號1樓,25.0309272,121.5611226
Y-3 信義A13遠百,4.1,13,百貨公司,台北市信義區松仁路58號2樓,25.0367849,121.5679566
xarelife,0.0,0,百貨公司,"B1, No宏泰交易廣場No. 89松仁路信義區台北市110",25.037158,121.5691643
新光三越 Diamond Towers,3.3,306,百貨公司,台北市大安區忠孝東路三段268號,25.0414181,121.5420318
微風松高,4.1,5,購物中心,台北市信義區松高路16號,25.0385509,121.567355
草莓屋 各國代購 團購 批發 零售,4.0,2,百貨公司,台北市信義區永吉路349號1樓,25.045642,121.576304
DREAM PLAZA (即將開幕),0.0,0,百貨公司,台北市信義區松高路11號,25.0395139,121.5657033
勝佳百貨,3.8,265,家居用品店,台北市信義區莊敬路322號,25.0280106,121.5634528
台北天空塔,3.7,9,購物中心,台北市信義區松壽路3號,25.0363878,121.5660334
普羅旺斯實業股份有限公司,0.0,0,百貨公司,台灣台北市 信義區忠孝東路五段297號,25.0411201,121.5731869
愛買 忠孝店,3.9,3,批發店,台北市信義區忠孝東路五段297號B1-B3,25.0411999,121.5736291
通通友五金百貨,4.1,28,家居用品店,台北市信義區松山路288號,25.043519,121.5776196
遠東SOGO 台北忠孝館,4.2,18,百貨公司,台北市大安區忠孝東路四段45號,25.0421272,121.5449393
美麗市場 信義A11店,3.9,45,超級市場,台北市信義區松壽路11號 號B2,25.0370149,121.5672753
CITYLINK 內湖店,4.0,2,百貨公司,台北市內湖區成功路四段188號,25.0841921,121.5942243
總站國際開發有限公司,0.0,0,百貨公司,台北市內湖區金湖路360號7樓,25.0737168,121.6041688
GO購 文具生活百貨,4.4,31,百貨公司,台北市內湖區成功路三段80號,25.0784274,121.5894702
美安SHOP.COM經銷商 內湖,0.0,0,百貨公司,台北市內湖區內湖路一段409號7樓,25.081778,121.570804
旺喜達有限公司,0.0,0,百貨公司,台北市內湖區行忠路30號7樓,25.0652216,121.5776482
微風三總商店街,3.9,993,百貨公司,台北市內湖區成功路二段325號B1,25.0718994,121.5932928
旺旺精品百貨 (內湖店),4.1,248,百貨公司,台北市內湖區內湖路一段737巷51弄2號,25.0804417,121.5792318
吉優特國際股份有限公司,4.5,2,百貨公司,台北市內湖區瑞光路358巷32號,25.0765971,121.5721521
哈拉生活有限公司,3.7,12,百貨公司,台灣內湖區康寧路三段72號,25.069948,121.6112415
三樂雨傘,0.0,0,百貨公司,台北市內湖區康寧路33巷1-3號,25.0807311,121.5916025
傑晟科技有限公司,0.0,0,百貨公司,台北市內湖區民權東路六段123巷28號6樓,25.0701005,121.5927548
好康多百貨店,4.2,9,商店,台北市內湖區內湖路二段179巷25-3號,25.0838719,121.586803
好市多 內湖店,4.2,14,批發店,台北市內湖區舊宗路一段268號,25.0642716,121.5758463
美安SHOP.COM經銷商 南港,0.0,0,百貨公司,台北市內湖區民權東路六段94號11樓,25.0687621,121.5862749
就愛新歡跳蚤市場,0.0,0,百貨公司,台北市內湖區康寧路一段190號,25.0786572,121.5949833
台北-三心科技內湖旗艦店-3M淨水器、BRITA淨水器、櫻花淨水器、國際牌電解水機、全戶淨水、arpha電子鎖、DORMAKABA電子鎖、台北淨水器試喝,5.0,204,家居用品店,台北市內湖區文湖街88號,25.0862627,121.5654128
大潤發內湖店,4.1,16,批發店,台北市內湖區舊宗路一段188號,25.0624547,121.5756531
七三七有限公司,4.1,42,平價超級市場,台北市內湖區內湖路一段737巷51弄3號,25.0802711,121.5793484
家樂福 內湖店,4.1,11,超級市場,台北市內湖區民善街88號,25.0600645,121.5748964
HOLA 和樂家居 台北內湖店,4.1,2,家居用品店,"樓, No. 23號新湖三路內湖區台北市114",25.0622594,121.5743164
思夢軒國際股份有限公司,0.0,0,家居用品店,台灣台北市 內湖區成功路二段404號機房(指定轉接,25.0707111,121.5899504
五洲商業有限公司,4.7,11,家居用品店,台北市內湖區民權東路六段136巷2號,25.0687107,121.5876353
家樂福超市 台北內湖一店,4.2,1,超級市場,台北市內湖區內湖路一段155號,25.0836335,121.5633122
大潤發(內湖一店),4.0,8,批發店,台北市內湖區舊宗路一段128號,25.0609553,121.5779679
內湖水電材料有限公司,4.2,64,商店,台北市內湖區港墘路147號,25.0774049,121.5757221
台北設計建材中心Taipei Design Materials Center,4.8,2,百貨公司,台北市內湖區新湖一路185號,25.0596691,121.5784656
琳瑯滿目生活百貨 東湖店,4.3,196,家居用品店,台北市內湖區東湖路25號,25.0689704,121.6131609
紐約家具設計中心 台北內湖館,4.5,443,購物中心,台北市內湖區新湖一路128巷15號,25.0600484,121.577309
聖隆五金、水電材料行,4.5,85,五金用品店,台北市內湖區內湖路一段63號,25.0849309,121.5601862
遠東SOGO 台北天母店,4.2,9,百貨公司,台北市士林區中山北路六段77號,25.1049605,121.5242388
三商行股份有限公司文林分公司,0.0,0,百貨公司,台灣台北市 北投區文林北路268號1樓,25.1092446,121.5132003
新光三越 台北天母店一館,4.0,5,百貨公司,台北市士林區天母東路68號A棟,25.1178973,121.5339077
新光三越 台北天母店二館,4.1,1,百貨公司,台北市士林區忠誠路二段200號,25.117305,121.533775
大葉高島屋 台北天母,4.2,14,百貨公司,台北市士林區忠誠路二段55號,25.1118417,121.5314443
光榮百貨,1.0,1,百貨公司,台北市北投區新市街24巷,25.1323823,121.5027568
美安SHOP.COM經銷商 北投裕民一路,0.0,0,百貨公司,台北市北投區裕民一路43號3樓,25.1166591,121.5177951
冠樺生活股份有限公司,1.0,1,百貨公司,台灣台北市 南港區忠孝東路七段371號B1樓,25.0528955,121.6072597
南港中信ADIDAS,5.0,2,百貨公司,台北市南港區經貿二路186-1號號1F,25.0584898,121.6149128
CITYLINK南港店,4.2,17,購物中心,台北市南港區忠孝東路七段369號,25.0526405,121.6059866
美安SHOP.COM經銷商 南港南港路,0.0,0,百貨公司,台北市南港區南港路一段107號3樓,25.054982,121.614595
南港車站A1棟,0.0,0,百貨公司,台北市南港區市民大道八段360號,25.0531542,121.6084246
C1棟糧倉商場大樓,0.0,0,百貨公司,台北市南港區市民大道八段12號,25.0525222,121.6044557
南港CITYLINKA棟,4.4,143,購物中心,台北市南港區忠孝東路七段339號號A棟,25.0527673,121.6069905
三花SUN FLOWER 南港Citylink 襪 襪子 四角褲 男內衣,4.8,5,百貨公司,台北市南港區忠孝東路七段369號4F,25.0525582,121.604518
Norns南港CITYLINK專櫃門市,5.0,248,百貨公司,台北市南港區忠孝東路七段369號2F,25.0524417,121.6035521
環球購物中心 南港車站,4.1,2,購物中心,台北市南港區忠孝東路七段371號B1,25.0530944,121.6082992
家樂福 南港店,4.0,4,批發店,台北市南港區南港路二段146號B1,25.053782,121.600503
Mitsui Shopping Park LaLaport 南港,4.3,10,購物中心,台北市南港區經貿二路105巷1號,25.059299,121.6179848
潤泰,4.0,76,購物中心,"喬 山 健康 科技 潤 泰, 南港區台北市",25.0525938,121.6047394
全聖五金水電材料行,4.4,39,百貨公司,台北市南港區南港路一段197號,25.0551209,121.6118796
