name,star,comment,class,address,latitude,longitude
SHOWBA小北百貨-新北民族店,4.1,1,五金用品店,新北市板橋區民族路192號,25.0075769,121.467983
誠品生活亞東醫院店,4.0,1,百貨公司,新北市板橋區南雅南路二段21號1F,24.9977685,121.4532539
皇家竹炭-愛買南雅店2F商店街,1.0,2,百貨公司,"樓, No. 101號貴興路板橋區新北市220",25.0017819,121.4565802
勝立生活百貨,4.2,721,家居用品店,新北市板橋區南雅東路8號,25.0060248,121.4551555
順豐百貨有限公司,0.0,0,百貨公司,新北市林口區民享路439號,25.089665,121.3846644
Porter International三井Outlet,4.0,144,百貨公司,"F, No. 356號文化三路一段林口區新北市24448",25.0707347,121.3639607
SHOWBA小北百貨-新北林口店,4.3,676,五金用品店,新北市林口區仁愛路二段239號,25.0763124,121.3748696
珮斯提雅百貨行,0.0,0,百貨公司,台灣省新北市 林口區中山路97巷3號1樓,25.0785134,121.3896458
龍詳企業有限公司,0.0,0,百貨公司,台灣省新北市 林口區中山路262號,25.0799872,121.3848536
SHOWBA小北百貨-新北林口中正店,4.1,342,五金用品店,新北市林口區中正路225號,25.0775034,121.3913736
家佳樂百貨量販廣場(林口三店),4.1,401,購物中心,新北市林口區南勢街190號,25.074659,121.3609949
韓國流行服裝 韓國飾品 韓國包包 韓國百貨 迪士尼小物 韓國流行鞋款 韓國各類商品 韓國服飾 包包 服飾 鞋 衣 SUGAR GIRL 甜心女孩,0.0,0,百貨公司,新北市林口區中正路139號,25.0771744,121.3931795
家佳食品五金百貨賣場,4.3,274,家居用品店,新北市林口區中原街14-1號,25.078177,121.3929459
環球購物中心,3.8,3,購物中心,新北市林口區文化三路一段2號,25.0660417,121.3613907
林口昕境廣場,4.1,3,購物中心,新北市林口區文化三路一段402巷2號,25.0735828,121.3690111
家佳樂五金食品百貨,4.1,291,商店,新北市林口區文化二路二段72號,25.0807964,121.3785611
合家樂福利購,4.7,3,百貨公司,新北市林口區文化三路一段381號,25.0731367,121.3654116
宜得利家居 林口店,4.1,608,家居用品店,新北市林口區文化三路二段16號家樂福 林口店B1,25.0778628,121.3737482
New Era三井林口店,0.0,0,商店,新北市林口區文化三路一段356號2樓,25.0702927,121.365028
金伯貿易有限公司,0.0,0,商店,新北市林口區仁愛路一段330號之1號1樓,25.0766901,121.3913333
帝威五金,4.2,286,五金用品店,新北市林口區文化北路一段28號,25.0665308,121.3556946
大家商行,5.0,1,家居用品店,"號 No. 133中正路, No. 133中正路林口區新北市244",25.0771462,121.3932486
金興五金行,4.6,386,五金用品店,新北市林口區文化北路一段290號,25.0722956,121.360017
特力屋 林口中山店(社區店),4.1,382,家居用品店,新北市林口區中山路248號B1,25.0797113,121.3856758
大浚五金有限公司,4.3,13,購物中心,新北市林口區東林街20號,25.0792132,121.3958597
晶翰家股份有限公司,5.0,1,家居用品店,新北市林口區15鄰60號之1號,25.093738,121.375896
冠群五金國際有限公司(原益銘五金),3.7,3,商店,新北市林口區新寮路40-15號,25.0642464,121.4046776
盛台有限公司,0.0,0,商店,新北市林口區八德路120號,25.0662544,121.3645075
璟順螺絲五金有限公司,4.7,106,五金用品店,新北市林口區三民路65-7號,25.066835,121.3583174
秀泰生活樹林店,4.4,5,購物中心,新北市樹林區樹新路40-6號,24.9955131,121.4284264
美安SHOP.COM經銷商 樹林,5.0,1,百貨公司,新北市樹林區潭興街143巷28弄2號5樓,24.999737,121.424722
婦友百貨行,5.0,4,商店,新北市樹林區中山路一段106號,24.9909729,121.4229299
斯嫚特企業有限公司樹林分公司,5.0,5,百貨公司,台灣省樹林區中山路一段185號,24.988012,121.421533
Haha show Accessory,0.0,0,百貨公司,新北市樹林區保安街二段70號攤位E35,25.0032097,121.4154209
德洋日本五金百貨,4.5,4,家居用品店,新北市樹林區保安街一段16巷22號,24.9936539,121.4285791
嘉新百貨商城,5.0,1,家居用品店,新北市樹林區備前街30號,24.98595,121.4176041
Norns樹林秀泰生活專櫃門市,5.0,243,百貨公司,新北市樹林區樹新路40-6號號1F,24.9954547,121.4284421
J-MART 佳瑪 樹林店,4.1,1,百貨公司,新北市樹林區博愛街89號,24.9917458,121.4268915
生活工場Living plus,3.7,44,購物中心,新北市樹林區樹新路40-6號,24.9952925,121.4282611
川流家生活百貨樹林店,4.1,387,五金用品店,新北市樹林區中華路166號,24.9804053,121.4155076
icolor樹林秀泰店,4.2,61,家居用品店,新北市樹林區樹新路40-6號,24.9954734,121.4284949
九九五金百貨,3.8,144,五金用品店,新北市樹林區太元街59號,24.978599,121.4189498
好貨多五金百貨商行,4.1,156,五金用品店,新北市樹林區八德街188號,24.9744769,121.4193008
家樂福 樹林店,4.2,9,超級市場,新北市樹林區大安路118號,24.9969966,121.4211138
無印良品 樹林門市（樹林秀泰）,4.4,322,家居用品店,新北市樹林區樹新路40-6號1樓,24.9955128,121.4284257
全家十元百貨,4.1,94,家居用品店,新北市板橋區溪北路98號,24.9893149,121.4285502
闔樂泰 樹林倉儲中心,4.4,7,家居用品店,新北市樹林區柑園街一段167巷11號,24.9565172,121.4004509
中祺五金有限公司,4.6,5,五金用品店,新北市樹林區佳園路三段101巷120號,24.950177,121.396688
建泰國際五金有限公司,4.0,70,五金用品店,新北市樹林區佳園路三段101巷120號,24.9502205,121.3966926
青禾坊,5.0,3,家居用品店,新北市樹林區中華路192-15號,24.9810431,121.4125339
福豊五金有限公司,5.0,6,五金用品店,新北市樹林區俊英街82-3號,25.0047016,121.4279497
弘聖國際電料有限公司,4.3,32,五金用品店,新北市樹林區水源街11號,24.9835215,121.4251495
俊琳五金有限公司,5.0,9,五金用品店,新北市樹林區三俊街91號,25.0155329,121.416528
全家五金生活百貨,4.4,11,五金用品店,新北市板橋區溪北路98號,24.989271,121.428539
比漾廣場 新北永和,4.1,11,購物中心,新北市永和區中山路一段238號,25.0080508,121.5075194
美安SHOP.COM經銷商 永和福和路,0.0,0,百貨公司,新北市永和區福和路264號6樓,25.0076204,121.5180908
萬岳比漾ADIDAS,5.0,2,百貨公司,新北市永和區中山路一段238號1F,25.008209,121.5076921
SHOWBA小北百貨-新北福和店,4.2,1,五金用品店,新北市永和區福和路152號,25.0079339,121.5216244
iFG遠雄廣場,4.2,17,購物中心,新北市汐止區新台五路一段93-99號,25.0619046,121.6480397
汐止遠雄ADIDAS/PUMA,4.6,21,百貨公司,新北市汐止區新台五路一段99號2樓,25.061997,121.648484
景初有限公司,0.0,0,百貨公司,台灣新北市 汐止區新台五路一段97號25樓之11,25.061981,121.648336
美安SHOP.COM經銷商 汐止,0.0,0,百貨公司,新北市汐止區中興路111號11樓,25.0649195,121.6320938
華歌爾內衣 汐止遠雄門市,4.9,73,百貨公司,新北市汐止區新台五路一段93~99號,25.0620236,121.6482503
土購網 togosale,0.0,0,百貨公司,新北市汐止區龍安路28巷30號,25.0641546,121.6543245
Chara 微百貨 (汐止總部),4.4,12,百貨公司,新北市汐止區南陽街180巷17號,25.0574878,121.6248012
驊恩國際有限公司,0.0,0,百貨公司,台灣新北市 汐止區福德一路160巷1號1樓,25.0666,121.6361337
鴻鐽國際有限公司,0.0,0,百貨公司,新北市汐止區新台五路一段77號6號樓之7,25.0617214,121.6452391
五花八門生活百貨批發倉庫,4.7,16,購物中心,新北市汐止區南陽街90巷8號,25.0620314,121.6227704
大汐止國際有限公司,0.0,0,商店,新北市汐止區中興路168號,25.0655271,121.6318855
三花SUN FLOWER 遠雄廣場 襪 襪子 四角褲 男內衣,5.0,4,百貨公司,新北市汐止區新台五路一段93-99號號2F,25.0619454,121.6480753
汐止大盤價 家庭五金食品百貨,3.9,503,家居用品店,新北市汐止區仁愛路153號,25.0649991,121.6638771
艾立肯國際行銷有限公司,0.0,0,百貨公司,台灣新北市 汐止區康寧街751巷13號,25.075298,121.637022
大日國際開發有限公司,5.0,1,商店,新北市汐止區秀峰路81巷12號,25.064201,121.660761
SHOWBA小北百貨-新北汐止店,4.3,592,五金用品店,新北市汐止區中興路168-9號,25.065599,121.6319695
美國金格名床KING KOIL-IFG遠雄購物,5.0,58,家居用品店,新北市汐止區新台五路一段97號3樓,25.0619975,121.6484288
好鄰居生活百貨-汐止店,1.0,1,五金用品店,新北市汐止區忠孝東路218號,25.0664404,121.6622122
2nd STREET TAIWAN 汐止遠雄店,1.7,3,購物中心,新北市汐止區新台五路一段99號,25.0622525,121.6498425
建成五金百貨,4.3,15,家居用品店,新北市汐止區建成路37巷5號,25.0727034,121.6636186
快捷工程有限公司,0.0,0,家居用品店,台灣新北市 汐止區樟樹二路339巷20號2樓,25.0704534,121.6412968
無印良品 汐止門市,4.2,150,家居用品店,新北市汐止區新台五路一段93號D區1F,25.0620436,121.6472351
咪咪精品生活百貨,3.9,127,家居用品店,新北市汐止區新昌路75號1樓,25.0692105,121.6639056
夾子園 汐止旗艦店,4.8,14,商店,新北市汐止區大同路一段122號,25.0544561,121.6310729
越品有限公司Vy Mart TW,4.8,10,超級市場,新北市汐止區大同路一段344號,25.0590308,121.6381769
《喝好水・找菉水》3M淨水器-愛惠浦-賀眾-Brita-宮黛-國際牌-普德-櫻花,4.7,49,家居用品店,新北市汐止區大同路二段118號,25.0637629,121.6509093
家樂福 汐科店,4.2,5,超級市場,"B1, No. 99新台五路一段汐止區新北市221",25.0619044,121.648408
鼎商貿易有限公司,0.0,0,商店,新北市汐止區大同路二段312巷12號,25.0666909,121.6556055
捷誠五金行,4.3,33,五金用品店,新北市汐止區新台五路二段46號,25.0653073,121.6611428
圳泰企業有限公司,3.0,1,商店,新北市汐止區大同路二段279號,25.0668251,121.6535243
家樂福超市 汐止建成店,4.3,257,超級市場,新北市汐止區建成路39號,25.0729131,121.6631762
大汐止百貨,3.0,7,百貨公司,新北市汐止區,25.0656346,121.6318846
晶贊廣場,2.8,6,百貨公司,新北市泰山區明志路三段142巷,25.0401429,121.4243012
小北百貨 新北泰山店,4.2,1,五金用品店,新北市泰山區明志路三段128號,25.0402323,121.4248204
中港南批發廣場,0.0,0,百貨公司,新北市泰山區中港南路96-2號,25.0627521,121.4470938
松營精品百貨,4.1,233,百貨公司,"號 No. 2, 仁愛路泰山區新北市243",25.0538961,121.4303897
SHOWBA小北百貨-新北泰林店,4.2,405,五金用品店,新北市泰山區泰林路二段200號,25.0613035,121.4334874
尚品,4.6,27,家居用品店,新北市泰山區楓江路86巷33-17號,25.0603893,121.4327814
Djd汽機車精品百貨,3.7,15,百貨公司,新北市泰山區泰林路二段36號號,25.0571795,121.4359486
泰山五金批發,4.5,49,五金用品店,新北市泰山區泰林路三段18號,25.0678585,121.4142144
錦芳實業有限公司,4.2,494,批發店,新北市泰山區泰林路三段370巷22-1號,25.0696468,121.4123446
泰何百貨,5.0,3,商店,新北市林口區,25.077368,121.3965147
佳發玩具,4.4,185,商店,新北市泰山區新五路一段6號,25.0577303,121.4419824
冠明生技有限公司,3.8,5,百貨公司,台灣省新莊區新北大道四段,25.056761,121.4425163
"金巴黎服飾精品,內衣褲,鞋靴子,日本包包,珠寶,台鹽多寶....",0.0,0,百貨公司,新北市泰山區明志路一段,25.0597963,121.4320015
汶澄貿易有限公司(汶澄商行),4.4,12,五金用品店,新北市泰山區大科一路271號,25.0555005,121.4069956
家樂福超市 泰山明志店,4.1,265,超級市場,新北市泰山區明志路二段95-97號,25.051933,121.428534
順豐百貨有限公司,5.0,1,百貨公司,新北市泰山區泰林路二段11號,25.0541358,121.4374092
悠遊食代-淡水UrStyle-Tamsui Food Plaza,4.0,2,百貨公司,新北市淡水區中山路8號4、5樓,25.1690545,121.4450476
美安Shop.com經銷商 紅樹林,0.0,0,百貨公司,新北市淡水區中正東路二段35號10樓,25.1563676,121.4594018
美安Shop.com經銷商 淡水,0.0,0,百貨公司,新北市淡水區清水街1-10號10樓,25.1700325,121.442618
裕聯國際有限公司,0.0,0,百貨公司,新北市淡水區,25.2181864,121.4446782
麗寶漁人碼頭廣場,4.0,839,百貨公司,新北市淡水區觀海路91號,25.1824283,121.4139099
芳香小舖 淡水禮萊門市,4.6,5,百貨公司,新北市淡水區中正路一段2號,25.1763788,121.4291416
MeiGrace國際精品/Remore悅目色彩鑑定/包包服裝飾品家居手錶,5.0,23,百貨公司,新北市淡水區中正路一段2號1樓,25.1763978,121.4292997
全國五金百貨商品廣場,3.8,233,五金用品店,新北市淡水區中山北路一段120-1號,25.1772423,121.4434614
立即購五金百貨生活館,3.9,237,五金用品店,新北市淡水區學府路66號,25.1703051,121.4488556
美麗新廣場 淡海館,4.1,2,購物中心,新北市淡水區義山路二段301號,25.1990276,121.4386245
億萬里五金百貨淡水店,4.2,212,五金用品店,新北市淡水區清水街18號,25.170462,121.4451692
888生活百貨廣場,4.3,36,商店,新北市淡水區北新路182巷57號,25.1772593,121.4479938
蓉蓉美材百貨,3.5,13,商店,新北市淡水區中山路185號,25.174295,121.4411563
魔力屋生活館竹圍店,4.0,198,百貨公司,新北市淡水區民族路40號,25.1362032,121.4614347
金豪麥五金百貨,4.7,75,五金用品店,新北市淡水區沙崙路256號,25.1850856,121.4262662
Magic House - Yingzhuan,4.2,188,商店,新北市淡水區英專路83號,25.1715554,121.4456319
滬尾藝文休閒園區,4.2,6,百貨公司,新北市淡水區中正路一段2號,25.1758332,121.4285239
全聯福利中心 淡水淡金店,4.2,673,超級市場,新北市淡水區淡金路8-1號,25.1596576,121.4574788
PX MART Tamsui Tamkang U. Store,4.2,1,平價超級市場,新北市淡水區大忠街89號,25.1776989,121.446651
東瑨五金有限公司 (沙崙店),4.4,110,五金用品店,新北市淡水區沙崙路252號,25.1849692,121.4261109
魔頭帽淡水店-安全帽頭盔專賣店,3.7,83,百貨公司,新北市淡水區文化路61號1樓,25.1728651,121.4385715
正元食品行,2.3,11,商店,新北市淡水區公明街36號,25.168967,121.442941
南北商行,4.3,15,商店,新北市淡水區水源街一段108號,25.171967,121.44664
里仁-淡水老街店,4.4,92,商店,新北市淡水區中正路240號,25.1709693,121.43903
全聯福利中心 淡水博愛,3.9,757,超級市場,新北市淡水區中正東路35巷22號,25.1687422,121.4466495
順意五金百貨量販廣場深坑店,3.9,249,購物中心,新北市深坑區北深路三段260號,25.0044398,121.5995495
九海企業有限公司,4.3,8,五金用品店,新北市深坑區北深路三段93巷47號,25.0004261,121.6043496
THE NORTH FACE 永和比漾店,0.0,0,百貨公司,新北市永和區中山路一段238號B1,25.0079853,121.5075372
南山威力購物廣場,4.1,3,購物中心,新北市中和區中山路二段291號,25.0017136,121.496062
環球購物中心 新北中和,4.3,26,購物中心,新北市中和區中山路三段122號,25.0071689,121.4748058
"Zida department store (Shisedo, Triumph & Children’s clothing )",4.1,7,百貨公司,新北市瑞芳區民生街9號,25.1078354,121.8060476
tạp hoá việt nam,0.0,0,百貨公司,"No, 22441, No. 13民權街瑞芳區新北市",25.1079073,121.8084447
好鄰居生活百貨-瑞芳,0.0,0,家居用品店,新北市瑞芳區民族街22號,25.1069993,121.8066958
達華超商有限公司,4.6,42,商店,新北市瑞芳區中正路90號,25.1077818,121.8051706
立即購五金生活館,4.0,354,五金用品店,新北市瑞芳區明燈路三段179號,25.1099757,121.801915
美瀚十元精品屋,4.2,60,家居用品店,新北市瑞芳區明燈路二段66號,25.1076285,121.8096236
承芯實業有限公司,0.0,0,商店,新北市瑞芳區中山路310號,25.1100319,121.797066
御翔汽車商行,4.6,7,商店,新北市瑞芳區三爪子坑路64號,25.105457,121.808841
御品木有限公司 台灣檜木精品專賣,0.0,0,百貨公司,台北市信義區信義路五段7號,25.033718,121.56481
蔡大友購物中心,5.0,1,購物中心,新北市萬里區瑪鋉路118號,25.1790368,121.6906824
SHOWBA小北百貨-新北長安店,4.1,886,五金用品店,新北市蘆洲區長安街137號,25.0814754,121.460742
五一八生活百貨,4.2,1,超級市場,新北市蘆洲區中正路357號,25.0899051,121.4650889
徐匯購物廣場 St. Ignatius Plaza,5.0,1,購物中心,新北市蘆洲區中山一路8號,25.0805864,121.4806534
億萬里五金百貨蘆洲店,4.3,559,家居用品店,新北市蘆洲區長榮路19號,25.0821969,121.4635025
台灣輕鬆購,0.0,0,百貨公司,新北市蘆洲區長樂路35號長安街202號9樓之21樓-1,25.084158,121.4586986
佳麗寶 Kanebo 蘆州佳瑪店,5.0,1,購物中心,新北市蘆洲區長榮路8號,25.0820952,121.4639929
妙麗兒,0.0,0,百貨公司,新北市蘆洲區仁愛街101巷14號,25.094002,121.470518
振宇五金 蘆洲店,4.4,451,五金用品店,新北市蘆洲區長榮路699號,25.0929145,121.4607493
無印良品 徐匯門市(徐匯廣場）,4.3,469,家居用品店,新北市蘆洲區中山一路8號3樓,25.0804786,121.4804555
好師傅股份有限公司蘆洲店,4.2,244,五金用品店,新北市蘆洲區長榮路333號,25.0872036,121.459498
家樂福 蘆洲店,4.2,12,大型超級市場,新北市三重區五華街282號,25.0879576,121.4865522
德新工業有限公司,0.0,0,商店,台灣蘆洲區復興路149號,25.088862,121.477951
龍天地文具批發,4.1,53,購物中心,新北市蘆洲區中原路13號,25.0829973,121.4608713
盛軍有限公司,0.0,0,商店,台灣蘆洲區成功路72巷10號,25.081213,121.473803
力洲企業有限公司,5.0,1,商店,新北市蘆洲區中正路509號,25.0968972,121.4615277
羣祥塑膠有限公司,3.0,1,商店,新北市蘆洲區九芎街90巷18號,25.0808757,121.4651934
熊寶寶洗衣坊,4.8,9,家居用品店,新北市蘆洲區集賢路224巷66號,25.0883613,121.4807485
全聯福利中心Pxmart 蘆洲重陽店,4.2,1,平價超級市場,新北市蘆洲區重陽街46號,25.0830787,121.4814157
家樂福超市 蘆洲三民店,4.3,431,超級市場,新北市蘆洲區三民路54號,25.0835826,121.4755322
全威行,3.6,10,百貨公司,基隆市暖暖區源遠路249巷108號,25.1003548,121.7546953
三商行股份有限公司基隆店,0.0,0,百貨公司,基隆市信義區信一路165號,25.1303664,121.7456316
峻逸實業,4.7,3,百貨公司,基隆市暖暖區碇內街241號6樓(辦公室,25.0903485,121.7529042
基隆皇冠商業大樓,3.8,2,百貨公司,基隆市中正區信一路177號,25.1308279,121.7447238
SHOWBA小北百貨-新北景新店,4.0,1,五金用品店,新北市中和區中和路126號,24.9996056,121.5033417
三岳五金百貨廣場,4.0,176,五金用品店,新北市中和區景新街410巷18弄1號,24.9892463,121.5119884
SHOWBA小北百貨-新北新莊中港店,4.1,339,五金用品店,新北市新莊區中港路515號1~2樓２`地下一層,25.0507523,121.4519088
高毅生活百貨-板橋店,4.2,339,家居用品店,新北市板橋區溪北路110號,24.9891011,121.428874
集寶生活百貨,4.3,715,家居用品店,"No. 20號, 中平路新莊區新北市242",25.0428421,121.4448365
敦琦企業有限公司,2.0,1,商店,新北市汐止區大同路二段312巷6號,25.0662665,121.6556492
龍泉百貨行,0.0,0,商店,新北市金山區中山路206號,25.2217962,121.6376516
佳興百貨行,4.0,1,商店,台灣金山區中山路120號,25.2197599,121.6394405
茂全企業社,4.2,5,商店,新北市金山區中山路204號,25.221756,121.6376771
老裕成號,5.0,2,家居用品店,新北市金山區金包里街29號,25.2210727,121.6393675
全聯福利中心 北縣金山,4.1,700,超級市場,新北市金山區中山路114號,25.2196548,121.639692
努果樂業有限公司,0.0,0,百貨公司,新北市鶯歌區中正二路106號,24.9501696,121.3486115
超舜五金百貨大賣場 - 鶯歌店,4.1,550,五金用品店,新北市鶯歌區光明街26號,24.9559951,121.3488295
鑫生活五金百貨,4.4,16,五金用品店,新北市鶯歌區鶯桃路598號,24.9683671,121.330298
活動材料百貨五金,0.0,0,五金用品店,新北市鶯歌區中湖街305巷11號,24.9773404,121.3473078
今銓有限公司,5.0,1,商店,新北市鶯歌區香賓街13巷10號,24.9799028,121.3367123
鶯歌區,0.0,0,購物中心,新北市鶯歌區,24.9615024,121.3427841
鍏廣有限公司,0.0,0,五金用品店,新北市鶯歌區建國路66號,24.9554151,121.35513
良尚企業有限公司,0.0,0,商店,新北市鶯歌區大湖路361巷48弄5號,24.9774271,121.3304775
原點居家用品店,5.0,6,家居用品店,新北市鶯歌區中正三路194巷34-1號,24.9419609,121.3306032
寶來古美素,4.3,44,家居用品店,新北市鶯歌區尖山埔路二段21號,24.9489649,121.3425457
創奕五金有限公司,3.5,56,五金用品店,新北市鶯歌區中正三路263號,24.9381514,121.3330474
丹寧實業有限公司,0.0,0,商店,新北市鶯歌區南雅路35號,24.9542239,121.348938
唐鈺陶瓷企業有限公司,4.5,2,商店,新北市鶯歌區中正三路230巷5號,24.9384211,121.330554
鶯歌88人文百貨,3.9,52,購物中心,新北市鶯歌區重慶街88號,24.9522438,121.3484332
思夢樂鶯歌店,4.0,386,百貨公司,新北市鶯歌區文化路391號,24.9504209,121.352674
